Title,Price Min,Price Max,Link,hh.ru
Технический аналитик [id41401],None,None,https://krasnodar.hh.ru/vacancy/36293626,hh.ru
"AI Research Engineer [Computer Vision, Machine Learning, Algorithms]",None,None,https://krasnodar.hh.ru/vacancy/37220166,hh.ru
AI Sensors Algorithms Engineer (DSP),None,None,https://krasnodar.hh.ru/vacancy/37223061,hh.ru
Medical Science Liaison / MSL Cardio,None,None,https://krasnodar.hh.ru/vacancy/36780875,hh.ru
AI Sensors Algorithms Engineer (DSP),None,None,https://krasnodar.hh.ru/vacancy/37220237,hh.ru
Software Engineer,None,None,https://krasnodar.hh.ru/vacancy/37220155,hh.ru
Data Scientist,None,None,https://krasnodar.hh.ru/vacancy/36800183,hh.ru
Senior Data Scientist,None,None,https://krasnodar.hh.ru/vacancy/37176449,hh.ru
Data Analyst / Аналитик больших данных,None,None,https://krasnodar.hh.ru/vacancy/37190219,hh.ru
Data scientist / Machine learning engineer в команду Видео,None,None,https://krasnodar.hh.ru/vacancy/37182202,hh.ru
Менеджер по продажам,35 000 руб.,170 000 руб.,https://krasnodar.hh.ru/vacancy/37222984,hh.ru
Full-Stack Node.JS Developer (AWS),None,180 000 руб.,https://krasnodar.hh.ru/vacancy/37217800,hh.ru
Senior DevOps Engineer,None,None,https://krasnodar.hh.ru/vacancy/37224899,hh.ru
Аналитик (коммерция),None,None,https://krasnodar.hh.ru/vacancy/37193565,hh.ru
Программатик менеджер,None,None,https://krasnodar.hh.ru/vacancy/36412266,hh.ru
Senior data science,None,None,https://krasnodar.hh.ru/vacancy/36815679,hh.ru
Senior data science,None,None,https://krasnodar.hh.ru/vacancy/36815680,hh.ru
Fullstack developer,None,None,https://krasnodar.hh.ru/vacancy/36782476,hh.ru
Исследователь-экономист (research analyst in economics),60 000 руб.,120 000 руб.,https://krasnodar.hh.ru/vacancy/30995943,hh.ru
"Middle QA Automation (JavaScript) Engineer, LIMS project",None,None,https://krasnodar.hh.ru/vacancy/37198978,hh.ru
"Middle QA Automation (JavaScript) Engineer, LIMS project",None,None,https://krasnodar.hh.ru/vacancy/37198769,hh.ru
Senior Data Scientist (Deep Learning),None,None,https://krasnodar.hh.ru/vacancy/35304556,hh.ru
Java-разработчик в Казань,None,None,https://krasnodar.hh.ru/vacancy/37197586,hh.ru
"Senior QA Automation (JavaScript) Engineer, LIMS project",None,None,https://krasnodar.hh.ru/vacancy/37199702,hh.ru
"Senior QA Automation (JavaScript) Engineer, LIMS project",None,None,https://krasnodar.hh.ru/vacancy/37199674,hh.ru
Principal / Director (Technology Solutions),None,None,https://krasnodar.hh.ru/vacancy/37188823,hh.ru
IOS Developer,None,None,https://krasnodar.hh.ru/vacancy/37194599,hh.ru
Data Scientist (блок риски),None,None,https://krasnodar.hh.ru/vacancy/35217354,hh.ru
Junior Data scientist / Big data аналитик,30 000 руб.,40 000 руб.,https://krasnodar.hh.ru/vacancy/37160136,hh.ru
Data Scientist (Junior),None,None,https://krasnodar.hh.ru/vacancy/36815254,hh.ru
Senior Data Scientist (Surge Pricing),None,None,https://krasnodar.hh.ru/vacancy/35409042,hh.ru
System Engineer,None,None,https://krasnodar.hh.ru/vacancy/37197439,hh.ru
Senior R&D Engineer,None,None,https://krasnodar.hh.ru/vacancy/36782712,hh.ru
"Code reviewer (HTML, CSS, JavaScript) со знанием английского языка в Яндекс.Практикум",None,None,https://krasnodar.hh.ru/vacancy/37177077,hh.ru
Machine Learning Engineer,None,None,https://krasnodar.hh.ru/vacancy/37157055,hh.ru
Clinical Research Associate / Cпециалист (Монитор) по клиническим исследованиям,None,None,https://krasnodar.hh.ru/vacancy/37157804,hh.ru
Senior C++ Developer (разработка систем хранения данных),None,None,https://krasnodar.hh.ru/vacancy/37176196,hh.ru
Инженер по тестированию,None,None,https://krasnodar.hh.ru/vacancy/35281834,hh.ru
